𒁓𒄄𒀀;𒁓𒊏𒄄𒀀	bur-gi4-a;bur-ra-gi4-a	offering	an offering	burgia	pro… bring @ Herberge <<<	#burgû 
𒁔𒊏𒄴	bur₂ra-ah	~architecture	an architectural term 	burrah	√Bauer	
𒁕𒁕𒀯	da-da-mul	animal	an animal 	dadamul		
𒁮𒁽	dam-kas4	official	an official 	damkas		
𒆨	dih	illness	an illness	dihi	dick ;)	#la'ību 
𒉽𒉽	DIM4	official	an official 	DIM		
𒄑𒈚𒈥𒋗	ĝeš dim₃-mar-šu	instrument	an instrument 	dimmaršu		
𒁾𒊬𒈤	dub-sar-mah	official	an official 	dubsarmah		
𒈾𒁺𒁺;𒁺𒁺𒈾	na-DU-DU;DU-DU-na	animal	an animal 	DUDUna		
𒌉𒁕𒁀	dumu-da-ba	laborer	an agricultural worker 	dumudaba		
𒌉𒋃	dumu-saĝĝa	official	an official 	dumusaĝĝa		
𒊿𒀠𒈜	dur10-al-lu5	ax	an ax 	durallu		
𒊿𒆕	dur10-gag	ax	an ax 	durgag		
𒊿𒋰𒁀	dur10-tab-ba	ax	an ax 	durtaba		
𒂍𒆭	e₂kur9	institution	an institution 	ekur		
𒂗𒉆	en-nam	official	an official	ennam		#bēl pihāti 
𒂟·	|EREN₂ .X|	animal	an animal 	EREN.X		
𒃮𒊑𒀀	gaba-ri-a	offering	an offering 	gabaria		
𒂵𒀊𒅗𒅗	ga-ab-du11-du11	official	an official; informant?	gabdudu		#qabbā u 
𒍏𒆏𒇲	uruda gab₂la₂	object	an object 	gabla		
𒃲𒌦	gal-uĝ₃	official	an official 	galuĝak		
𒃲𒌺	|GAL.URU×BAR|	institution?	an institution? 	GALURUBAR		
𒃲𒍪𒌺𒈾	gal-zu-unken-na	official	an official title 	galzu'unkenak		
𒄑𒃻	ĝeš GAR	an implement	an implement 	GAR		
𒄀;𒋆𒄀	gi;šim gi	essence	an essence 	gi		
𒄇	gidim	animal	an animal 	gidim		
𒄑𒁍;𒄀𒌉	ĝeš gidim₃;gi-di4	irrigator	an irrigation device	gidim		#alallû 
𒌋𒀜𒊺𒊓	gir4-še-sa	oven	an oven for roasting barley 	giršesa		
𒄀𒊒	gi-ru	dear	an affectionate epithet 	giru		
𒄀𒆕	gi-šukur	enclosure	an enclosure 	gišukur		
𒄞𒆰	gud-numun	ox	an ox 	gudnumun		
𒄘𒂗𒈾	gu₂en-na	official	an official	gu'enak		#guennakku 
𒄘𒉈𒊕𒂷;𒇽𒄘𒉈𒊕𒂷	gu₂NE-saĝ-ĝa₂;lu₂ gu₂NE-saĝ-ĝa₂	official	an official 	guNEsaĝak		
𒄘𒌦𒄘𒄘;𒄘𒌦𒄘𒌦	gu₂un-gu₂gu₂;gu₂un-gu₂un	noise	an animal noise 	gungugu		
𒄖𒍝𒇲	gu-za-la₂	official	an official	guzala		#guzalû 
𒄩𒁍𒌝	ha-bu-um	animal	an animal; a kind of wool? 	habum		
𒎎¿	na4 hara5	ornament	an ornament	hara		#harû 
𒎎𒄭𒊑𒀀𒌈	na4 hi-ri-a-tum	ornament	an ornament	hiriatum		#hirītu 
𒄷𒌦𒄩;𒄷𒌝𒄩	hu-un-ha;hu-um-ha	noise	an animal noise 	hunha		
𒍽𒁀	huš-ba	object	an object, part of a chariot 	hušba		
𒄑𒄿𒁳	ĝeš I.DIB	~irrigation	an irrigation device 	IDIB		
𒄑𒄿𒇻	ĝeš I.LU	~irrigation	an irrigation device 	ILU		
𒎎𒄿𒌀𒌈	na4 i-mit-tum	jewelry	an item of jewelry	imittum		#imittu 
𒅔𒇡𒇡	in-bul5-bul5	chaff?	an agricultural product, chaff?, hay?, straw? 	inbulbul		
𒌋𒀜	isim₃	aromatic	an aromatic substance	isim		#riqū 
𒅖𒃷	iš-gana₂	payment	an extra payment 	išgana		
𒉈𒈪𒂔𒈾	izi-ĝi6-eden-na	atmospheric phenomenon	an atmospheric phenomenon	iziĝi'edena		#anqullu 
𒅗𒀀𒁺	ka-a-DU	agriculture	an agricultural classification 	ka'aDU		
𒄒	kib	object	an object	kib		#kibbu 
𒆠𒁵	ki-mun	product	an agricultural product 	kimun		
𒌑𒄉;𒄉;𒄑𒄉;𒄑𒄉;𒌑𒌋𒊊;𒌑𒄉;𒌑𒉾;𒊾·(𒆠?)	u₂ kišig₂;kišig₂;ĝeš kišig₂;ĝeš kišig;u₂ kiši10;u₂ kišig;u₂ kiši5;kiši x (|KI.SAG@n|)	acacia	an acacia	kišig		#ašāgu 
𒆪𒁍𒌌𒈝	ku-bu-ul-lum	foodstuff	an edible substance	kubulum		#? 
𒋻𒁕	kud-da	animal	an animal	kuda		#kušû 
𒆲𒁯	kun-dar	animal	an animal	kundar		#šakkadirru 
𒋙𒀭 |ŠU₂.AN|;𒋙𒀯;𒀲𒋙𒀭 |ŠU₂.AN|;𒀲𒁇·𒀭;𒀲𒋙𒀯	kunga₂;kunga;anše kunga₂;anše |BAR×AN|;anše kunga	equid	an equid, probably a donkey-onager cross	kunga		#parû 
𒆲𒊕	kun-saĝ	~architecture	an architectural term	kunsaĝ		#muhru 
𒆲𒊕𒂷	kun-saĝ-ĝa₂	~astronomical	an astronomical term	kunsaĝa		#kunsaggû 
¿	LAK₂6₂	animal	an animal 	LAK₂6₂		
¿	LAK₂6₃	animal	an animal 	LAK₂6₃		
¿	LAK₂64	animal	an animal 	LAK₂64		
𒋭𒇲	lal₃-la₂	insect	an insect	lalla		#lallartu 
𒀚𒍼	lipiš-gig	illness	an illness 	lipišgig	sick	
𒇽𒀜	lu₂ad	official	an official 	lu'ad	•Levit	
𒇽𒀠𒌓𒁺𒉈	lu₂al-ed₂de₃	ecstatic	an ecstatic 	lu'alede		
𒍏𒈜𒁉;𒄑𒈜𒁉	urud lub-bi;ĝeš lib-bi	ax	an ax	lubi	lybian? --	#šelliptu 
𒂁	lud	tableware	an item of tableware, a cup or bowl; a metal tool	lud		#luţţu;nalpatu 
𒇽𒁖	lu₂dag	official	an official 	ludag		
𒇽𒁾𒊿𒍏	lu₂dub-šen urudu	official	an official 	ludubšenak		
𒇽𒉺𒈗	lu₂ĝarza₂	official	an official 	luĝarza		
𒇽𒅎𒎎𒈾	lu₂im- na4 na	accountant	an accountant 	lu'imnak	मुनीम munīm مُنِيب‎ munībᵒⁿ	
𒇽𒉎𒋢𒌒	lu₂ni₂su-ub	ecstatic	an ecstatic	lunisub		#mahhû;zabbu 
𒈠𒀀𒇻;𒈠𒀠𒇻	ma-a-lu;ma-al-lu	exclamation	an exclamation	malu	mallefix!	#? 
𒉺𒁽	maškim	administrator	an administrative position; a demon	maškim	☿ her.máš 𒈧	#rābişu 
𒈨𒇷𒂊𒀀	me-li-e-a	exclamation	an exclamation	melea		#inimma 
𒃻	menari	administrator	an administrator	menari		#šatammu 
𒋆𒈮	šim mug	aromatic	an aromatic substance	mug		#ballukku 
𒀯𒁕𒀯	mul-da-mul	animal	an animal 	muldamul		
𒈾𒉈𒄷𒌝	na-bi₂hu-um	ornament	an ornament	nabihum		#nabihu 
𒈾𒀊𒌷𒌝	na-ab-ri₂um	offering	an offering; a festival	nabrium		#nabriu 
𒉇𒁲	nam₂di	official	an official 	namdi		
𒉇𒀳	nam₂engar	official	an official 	namengar		
𒉇𒌷	nam₂iri	official	an official 	namiri		
𒄑𒉆𒉡𒋻𒉘	ĝeš nam-nu-tar-re	~irrigation	an irrigation device 	namnutare		
𒉇𒋁	nam₂šeš₂	official	an official 	namšeš		
𒉇𒌇	nam₂tuku	official	an official 	namtuku		
𒉇𒌆	nam₂umuš	official	an official 	namumuš		
𒃻𒄖𒆷	niĝ₂gu-la	~accounting	an accounting term	niĝgula		#niggulû 
𒌆𒃻𒇲;𒃻𒇲	tug₂ niĝ₂la₂;nig₂la₂	clothing	an item of clothing	niĝla		#şimdu 
𒃻𒀬𒀬;𒃻𒀬𒀬	niĝ₂siškur₂;niĝ₂siškur	offering	an offering 	niĝsiškur		
𒃻𒌌	niĝ₂ul	everlasting	an everlasting thing 	niĝul		
𒃻𒌓𒈠	ninda-kum4-ma	~beer	an ingredient in beer-making 	nindakuma		
𒋐;𒋊	nug;nug₂	plant	an aromatic plant	nug		#nukkatu 
𒄊𒋧𒂵	ĝir₃-sig10-ga	attendant	an attendant	ĝirsiga		#gerseqqû 
𒉽𒃻	PAP-GAR	official	an official 	PAPGAR		
𒂁𒉺𒅁;𒁲𒀊	dug sab;sa₂ab	jar	an oil jar	sab		#šappu 
𒊕𒀸	saĝ-AŠ	official	an official 	saĝAŠ		
𒊕𒄨	saĝ-GURUŠ	animal	an animal 	saĝGURUŠ		
𒋃;𒃻𒋃;𒋃𒃻	saĝĝa;|GAR.ŠID|;|ŠID.GAR|	official	an official, the chief administrator of a temple household	saĝĝa		#šangû 
𒋃𒈤	saĝĝa-mah	official	an official, the senior chief administrator of a temple household 	saĝĝamah		
𒄑𒍂;𒄑𒄑𒌷·𒍏	ĝeš silig;ĝeš silig5	ax	an ax 	silig		
sukkalgal·(𒃲𒈛)	sukkalgal x (|GAL.LUH|)	official	an official 	sukkalgal		
𒈛𒈤	sukal-mah	official	an official	sukkalmah		#sukkalmahu 
𒋨𒄩	sumaš ku6	fish	an oceanic fish	sumaš		#sumāsu 
𒊮𒍼	šag4-gig	illness	an illness 	šaggig		
𒊮𒅖	šag4-sahar	task	an agricultural task	šagsahar		#? 
𒊮𒋗𒀭𒌓𒁺	ša₃-šu-an-e₃	illness	an illness 	šagšu'ane		
𒌋𒃶𒇲;𒌋𒃶	šaĝan-la₂;šaĝan	merchant	an apprentice merchant	šaĝan		#šamallû 
𒌋𒃶𒆟	šagan-keš₂	official	an official 	šaĝankeš		
𒀲𒀴;𒂼𒃶𒊭;𒂼𒃶	šakkan6;|GA₂ ×AN|.GAN.ŠA;|GA₂ ×AN|.GAN	¿	an equid 	šakkan		
𒊹𒊏𒀊𒁺;𒊭𒊏𒀊𒁺;𒊹𒊏𒀊𒂃	šar₂ra-ab-du;ša-ra-ab-du;šar₂ra-ab-du8	administrator	an administrator; a demon	šarrabdu		#šarrabtû 
𒊮𒌓;𒈜	ša₃-tam;šatam	official	"government auditor,	an administrative official"	šatam		#šatammu 
𒂠𒁇	še₃-bar	illness	an illness	šebar		#dugānu 
𒊺𒁷	ŠE+DIN	drink	an alcoholic drink 	ŠEDIN		
𒊺GA₂×PA	še-gazi	commodity	an agricultural commodity 	šegazi		
𒊿𒁕𒇲	ŠEN.da-la₂	object	an object 	ŠENdala		
𒊺𒅕𒄷𒈝	še-er-hu-lum	ornament	an ornament	šerhulum		#šerhullu 
𒋆𒍼;𒄑𒋆𒍼;𒄑𒋆	šim-gig;ĝeš šim-gig;ĝeš ŠIM	tree	an aromatic tree	šimgig		#kanaktu 
𒋗𒅁	šu-IB	equipment?	an item of agricultural equipment? 	šu'IB		
𒂄𒄀;𒀲𒂄𒄀	|ŠUL.GI|;anše |ŠUL.GI|	equid	an equid 	ŠULGI		
𒋧𒉌𒌇	šum₂dilmun	vegetable	an alliaceous vegetable 	šumdilmun		
𒋧𒄤	šum₂gaz	vegetable	an alliaceous vegetable 	šumgaz		
𒋧𒄞	šum₂GUD	vegetable	an alliaceous vegetable 	šumGUD		
𒋧𒄑𒁇	šum₂ĝešnimbar	vegetable	an alliaceous vegetable 	šumĝešnimbar		
𒋧𒍽	šum₂huš	vegetable	an alliaceous vegetable 	šumhuš		
𒋧𒂖;𒋧𒂖𒈝	šum₂sikil;šum₂sikil-lum	vegetable	an alliaceous vegetable	šumsikil		#šamaškilu 
𒈖𒉽𒉽;𒈖𒉽𒉽	titab₂;titab	~beer	an ingredient in beer-making	titab		#titāpū 
𒅇𒁍𒁍𒌌	u₃-bu-bu-ul	ecstatic	an ecstatic	ububul		#zabbu 
𒌨𒄖𒆷	ur-gu-la	instrument	an instrument 	urgula		
𒅂	uri4	illness	an illness of the joints, arthritis?; an illness	uri		#maškadu;šannadu 
𒌓𒊕𒁇𒆪	zabar-dab5	official	an official 	zabardab		
𒍝𒄩𒁕𒌓𒊕𒁇;𒄑𒍝𒄩𒁕;𒄑𒆪𒍝𒄩𒁕	za-ha-da zabar;ĝeš za-ha-da;GIŠ.KU za-ha-da	ax	an ax	zahada		#qulmû;zahaţû 
𒇥𒌋𒌋	zansur	insect	an insect	zansur		#nappû;šassûru 
𒍣𒁀𒌈;𒍣𒅁𒁀𒌈𒊬	zi-ba-tum;zi-ib-ba-tum sar	plant	an aromatic seed; a garden plant	zibatum		#zibnatu;zibītu 
𒊺𒍣𒉈𒌈	še zi-bi₂tum	seed	an aromatic seed 	zibitum		
𒍣𒌷𒈝;𒍣𒌷𒄣	zi-ri₂gum₂;zi-ri₂gum	irrigation device	an irrigation device	zirigum		#zirīqu 
𒍩;𒄮;𒄓;𒍝𒊍	ziz;ziz₃;ziz4;za-az	insect	an insect	ziz		#sāsu;ākilu 
𒍣𒍣𒉈𒀀𒈝	zi-zi-bi₂a-num₂	product	an agricultural product 	zizibianum		
𒀊𒋦𒄩	ab-suhur ku6	carp	type of carp 	absuhur		
𒀖𒍠𒂠𒍠𒂠	ab₂zag-eš-zag-eš	cow	type of cow 	abzagešzageš		
𒀀𒄩𒀭	a-ha-an	fish	type of fish 	ahan	:	
𒎎𒁦𒉺𒌓𒁺	na4 amaš-pa-ed₂	stone	type of stone 	amašpa'ed	…petra / …aspit	
𒀲𒁇𒄷	ANŠE.BAR mušen	bird	type of bird 	ANŠEBAR		
𒎎𒀭𒅗𒄢𒈨	na4 an-zu₂gul-me	stone	type of stone 	anzugulme		
𒀳𒌆𒆥	apin-tug₂saga11	plow	type of plough 	apintugsigak	toxa <> taur?	
𒎎𒀸𒄄𒄄	na4 aš-gi4-gi4	stone	type of stone	ašgigi		#ašgigû 
𒊍𒁄	az-bal	neck-stock	type of neck-stock 	azbal		
𒊍𒄘	az-gu₂	neck-stock	type of neck-stock 	azgu		
𒂁𒁀	dug ba	vessel	type of vessel 	ba	pot < part	
𒎎𒁄	na4 bal	stone	type of stone 	bal		
𒁈𒋛𒂵	barag-sig9-ga	shrine	type of shrine 	baragsiga		
𒄑𒈚𒇽𒈣𒋽𒊏	ĝeš dim₃-lu₂ma₂gur8-ra	instrument	type of instrument 	dimlumagurak		
𒅗𒂵	dug4-ga	affliction	type of affliction 	duga		
𒎎𒂊𒄀𒍠𒂵	na4 e-gi-zag-ga	stone	type of stone 	egizaga		
𒂊𒆪	E.KU	food	type of food 	EKU		
𒂊𒂖𒇻𒆤𒈝	e-el-lu-lil₂lum	song	type of song	ellulillum		#alālima 
𒎎𒂗𒍻𒂗	na4 en-ge-en	stone	type of stone 	engen		
𒂟𒄊	ERIN₂ .PIRIG	animal	type of animal 	ERINPIRIG		
𒎎𒀭𒊺𒌁	na4 d ezim₂	stone	type of stone 	ezim		
𒄑𒆕𒋾	ĝeš gag-ti	arrow	type of arrow 	gagti		
𒄑𒆕𒌑𒋳𒂵	ĝeš gag-u₂tag-ga	arrow	type of arrow 	gagutagga		
𒃻𒌉𒁕	GAR-banda₃ da	container	type of container; a unit of measurement for oils and fats 	GARbanda		
𒎎GA₂×PA𒈬𒋤𒌓	na4 gazi-mu-su₃-ud	stone	type of stone 	gazimusud		
𒄀𒄃	gi gilim	clasp	type of clasp	gilim		#hannāqu 
𒎎𒄀𒆸𒄭𒇷𒁀	na4 gi-rin-hi-li-ba	stone	type of stone 	girinhiliba		
𒄈𒌑	GIR₂ .U₂	fish	type of fish 	GIRU		
𒄄·	gi4-X	bird	type of bird 	giX		
𒎎𒍝𒄢GA₂×PA	na4 gug-gazi	stone	type of stone 	guggazi		
𒄩𒅁	HA.IB	fish?	type of fish? 	HA.IB		
𒄑𒄩𒇻𒂠𒄯𒊏𒀭	ĝeš ha-lu-ub₂har-ra-an	tree	type of tree 	halubharran		
𒄩𒋳𒊬	ha-šum sar	vegetable	type of vegetable	hašum		#hašahaša 
𒄩·	ha-X	container	type of container 	haX		
𒎎𒃶𒅎	na4 he₂em	stone	type of stone 	hem		
𒃶𒍗𒄷	he₂uš₂ mušen	bird	type of bird 	he'uš		
𒄭𒂊𒊬;𒄭𒉌𒊬	HI.E sar;HI.I₃ sar	vegetable	type of vegetable	HI'I		#urû 
𒀧𒄩	IL ku6	fish	type of fish 	IL		
𒅎𒁀·	im-ba-X	illness	type of illness 	imbaX		
𒅎𒁀·x	im-ba-X-X	illness	type of illness 	imbaXX		
𒅎𒉌𒅖	im-NI-sahar	clay	type of clay 	imNIsahar		
𒅕	ir	tree	type of tree	ir		#armannu 
𒎎𒆗𒂵	na4 kalag-ga	stone	type of stone 	kalaga		
𒁽𒁽𒄩	kaš4-kaš4 ku6	fish	type of fish 	kaškaš		
𒄀𒆤𒀸𒆸	gi kid-aš-rin	mat	type of mat 	kidašrin		
𒄀𒆤𒁔	gi kid-bur₂	mat	type of mat 	kidbur		
𒆤𒈤𒄬	kid-mah-hal	mat	type of mat 	kidmahhal		
𒆤𒋙	KID.ŠU₂	mat	type of mat 	KIDŠU		
𒂁𒆥𒄑	dug KIG₂ .GIŠ	vessel	type of vessel 	KIGGIŠ		
𒍏𒆥𒌉	urud kiĝ₂tur	instrument	type of instrument 	kiĝtur		
𒆠𒋛𒂵	ki-sig9-ga	fence	type of fence 	kisiga		
𒊾𒁇𒄷	kiši6-bar mušen	bird	type of bird 	kišibar		
𒊾𒁇𒄷𒄖𒊒𒊌𒄷	kiši6-bar mušen-gu-ru-ug mušen	bird	type of bird 	kišibargurug		
𒆪𒂟	KU.ERIN₂	food	type of food 	KUERIN		
𒆪𒂷𒉣𒌁𒊏𒄷	KU.ĜA₂ .NUN-tir-ra mušen	bird	type of bird 	KUGANUNtirra		
𒎎𒆳𒂵𒊏𒉡𒌝	na4 kur-ga-ra-nu-um	stone	type of stone 	kurgaranum		
𒊨𒁺	KUŠ₂ .DU	weapon	type of weapon 	KUŠDU		
𒋭	lal₃	priest	type of priest 	lal	"""syrup; honey"" ;)"	
𒆤𒇲𒂗	lil₂la₂en	demon	type of demon 	lillaen		
𒇽𒄀𒀭	lu₂GI.AN	person	type of person 	luGIAN		
𒇽𒄀𒁍𒀀	lu₂gi-gid₂a	musician	type of musician 	lugigidak	guitar	
𒇽𒄑𒄀𒊕𒆟	lu₂ĝeš-gi-saĝ-keš₂	performer	type of cult performer	luĝešgisaĝkeš		#nakmu 
𒇽𒃡𒊏	lu₂ur₃-ra	profession	type of profession, spice miller 	lu'urak		
𒎎𒈠𒁕𒉡𒌝	na4 ma-da-nu-um	stone	type of stone 	madanum	ma.stonem	
𒄑𒈠𒁍	ĝeš ma-gid₂	pole	type of pole 	magid	mast	
𒎎𒈥𒄩𒇷	na4 mar-ha-li	stone	type of stone 	marhali	marble?	
𒅗𒊏𒌈	mar6-ra-tum	weapon	type of weapon 	marratum		
𒈧𒄥𒊏𒋀𒄩	maš₂gur-ra-ŠEŠ ku6	fish	type of fish 	mašgurraŠEŠ		
𒄑𒈠𒀀𒀀𒀠𒌈	ĝeš ma-a-a-al-tum	sledge	type of sledge 	mayaltum		
𒈪𒂍𒀀	MI.E₂ .A	bird	type of bird 	MIEA		
𒄑𒈬𒁍𒌝;𒈬𒁍𒌝	ĝeš mu-bu-um;mu-bu-um	tree	type of tree 	mubum		
𒀯𒃷	mul-gana₂	plant	type of plant 	mulgana		
𒊩𒄑𒄀	munus-ĝeš-gi	performer	type of cult performer 	munusĝešgi		
𒈲𒄩	muš ku6	fish	type of fish 	muš		
𒈲𒃲	muš-gal	serpent	type of serpent	mušgal		#mušgallu 
𒈲𒌑𒄩	muš-u₂ ku6	fish	type of fish 	mušu		
𒉈𒄷	NE mušen	bird	type of bird 	NE		
𒄑𒉈𒄩𒀭	ĝeš NE-ha-an	tree	type of tree 	NEhan		
𒌑𒃻𒌋𒌋𒉈	u₂ niĝ₂buru₃-buru₃-de₃	plant	type of plant 	niĝburuburude		
𒃻𒈹	niĝ₂suh10	jewel	type of jewel 	niĝsuh		
𒎎𒍝𒂇𒅆	na4 nir7-igi	stone	type of stone 	nirigi		
𒎎𒍝𒂆𒈲𒄈	na4 nir₂muš-ĝir₂	stone	type of stone 	nirmušĝir		
𒉣𒁇𒁍	NUN.BAR-gid₂	fish	type of fish 	NUNBARgid		
𒄊𒂵	ĝiri₃-GA	vessel	type of vessel 	ĝiriGA		
𒉺𒀀	PA.A	weapon	type of weapon 	PAA		
𒉺𒄯	PA.HAR	weapon	type of weapon 	PAHAR		
𒉺𒀀𒋗	pa-a-šu	ax	type of axe 	pašu		
𒎎𒆓𒆓𒀀	na4 peš6-peš6-a	stone	type of stone 	pešpeša		
𒌑𒆗𒁀	u₂ rib-ba	plant	type of plant 	ribba		
𒎎𒊕𒆟𒄷𒄭	na4 saĝ-gir11-mud	stone	type of stone 	saĝgirmud		
𒊩𒇬𒁁	SAL.LAGAR.BAD	priestess	type of priestess 	SALLAGARBAD		
𒊩𒇬𒈨	SAL.LAGAR.ME	priestess	type of priestess 	SALLAGARME		
𒊩𒊩𒄩	SAL.SAL ku6	fish	type of fish 	SALSAL		
𒊓𒋙𒍑	sa-šu₂uš	net	type of net 	sašuš		
𒊓𒌉𒇲	sa-tur-la₂	net	type of net 	saturla		
𒋠𒍤𒆸	SIKI.NUMUN₂	garment	type of garment 	SIKINUMUN		
𒋛𒉌 𒄑	si-par4	implement	type of implement 	sipar		
𒋦𒃲𒄩	suhur-gal ku6	carp	type of carp 	suhurgal		
𒋦𒌉𒄩	suhur-tur ku6	carp	type of carp 	suhurtur		
𒄑𒄢𒄄	ĝeš sumun-gi4	tool	type of tool 	sumungi		
𒎎𒊭𒁀	na4 ša-ba	stone	type of stone 	šaba		
𒊮𒁺	šag4-gub	container	type of container 	šaggub		
𒊭𒈬𒁺	ša-mu-ša4	instrument?	type of instrument? 	šamuša		
𒄑𒊾𒀭	ĝeš ŠEG9 .AN	tree	type of tree 	ŠEGAN		
𒊿𒄑	ŠEN.ŠITA₂	weapon	type of weapon 	ŠENŠITA		
𒄑𒊺𒉡	ĝeš še-nu	tree	type of tree 	šenu		
𒋆	šim	basin	type of basin 	šim		
𒋗𒉈𒇲	šu-bil-la₂	cabinet	type of cabinet 	šubila		
𒌅	TU	priest	type of priest 	TU		
𒌆𒄣𒈠	tug₂gum-ma	garment	type of garment 	tuggumma		
𒌉𒍖𒍝	TUR.UZ.ZA	duck?	type of duck? 	TURUZZA		
𒎎𒌋	na4 U	stone	type of stone 	U		
𒅇𒀀𒁲	u₃-a-di	composition	type of composition 	uadi		
𒅇𒁀𒍪	u₃-ba-zu	animal	type of animal 	ubazu		
𒃴𒃲𒄩	ubi-gal ku6	fish	type of fish 	ubigal		
𒃴𒋧𒄩	ubi-sig10 ku6	fish	type of fish 	ubisig		
𒌑𒌋𒌆𒁷𒅗	u₂DUL.DIN-ka	plant	type of plant 	uDULDINka		
𒎎𒊌𒁯	na4 ug-gun₃	stone	type of stone 	uggun		
𒂁𒌋𒄥𒁄	dug u-gur-bal	jar	type of jar 	ugurbal		
𒌑𒄑	u₂ĝeš	plant	type of plant 	uĝeš		
𒌑𒆰	u₂kul	weed	type of weed 	ukul		
𒌋𒄞𒁁𒄷	|U.GUD|.BAD mušen	bird	type of bird 	ULBAD		
𒌑𒈝	u₂lum	exclamation	type of exclamation 	ulum		
𒌢	umbin	cutting	type of cutting implement 	umbin		
𒌑𒊬𒊏	u₂sar-ra	plant	type of plant 	usarra		
𒎎𒌑𒋛𒌝	na4 u₂si-um	stone	type of stone 	usium		
𒌑𒌷𒅇𒀀	u₂URU-u₃-a	plant	type of plant 	uURUua		
𒍖𒌉	UZ.TUR	duck	type of duck 	UZTUR		
𒄑𒍝	ĝeš ZA	boat	type of boat 	ZA		
𒂁𒉌𒆤𒁕	dug zal-lil₂da	pot	type of pot 	zallilda		
𒍝𒌈;𒍝𒀠𒌈	za-tum;za-al-tum	flour	type of flour	zatum		#zātu 
𒍪	zu	material	type of building material 	zu		
𒅗𒆟𒄷	zu₂keš₂ mušen	bird	type of bird 	zukeš		
𒅗𒆠𒀀𒄷	zu₂piš mušen	bird	type of bird	zupiš		#pinguᵒⁿ
